site,method,treatment,trap.num,rep.num,year,date.out,date.in,duration,time.rep,order,family,morph,count,comments,,10,4,
TT,pitfall,clothianidin,4,5,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,5,,,,,
TT,pitfall,clothianidin,5,5,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,9,,,,,
TT,pitfall,clothianidin,5,5,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,8,,,,,
TT,pitfall,clothianidin,5,5,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,5,,,,,
MV,pitfall,clothianidin,1,1,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,5,,,,,
MV,pitfall,clothianidin,1,1,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,7,,,,,
MV,pitfall,clothianidin,1,1,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,9,,,,,
MV,pitfall,clothianidin,2,1,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,4,,,,,
MV,pitfall,clothianidin,2,1,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,8,,,,,
MV,pitfall,clothianidin,2,1,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,8,,,,,
MV,pitfall,clothianidin,3,1,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,5,,,,,
MV,pitfall,clothianidin,3,1,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,8,,,,,
MV,pitfall,clothianidin,3,1,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,7,,,,,
MV,pitfall,clothianidin,4,1,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,6,,,,,
MV,pitfall,clothianidin,4,1,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,5,,,,,
MV,pitfall,clothianidin,4,1,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,6,,,,,
MV,pitfall,clothianidin,5,1,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,9,,,,,
MV,pitfall,clothianidin,5,1,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,8,,,,,
MV,pitfall,clothianidin,5,1,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,6,,,,,
MV,pitfall,clothianidin,1,2,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,7,,,,,
MV,pitfall,clothianidin,1,2,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,6,,,,,
MV,pitfall,clothianidin,1,2,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,8,,,,,
MV,pitfall,clothianidin,2,2,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,7,,,,,
MV,pitfall,clothianidin,2,2,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,2,,,,,
MV,pitfall,clothianidin,2,2,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,5,,,,,
MV,pitfall,clothianidin,3,2,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,5,,,,,
MV,pitfall,clothianidin,3,2,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,5,,,,,
MV,pitfall,clothianidin,3,2,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,6,,,,,
MV,pitfall,clothianidin,4,2,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,5,,,,,
MV,pitfall,clothianidin,4,2,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,4,,,,,
MV,pitfall,clothianidin,4,2,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,5,,,,,
MV,pitfall,clothianidin,5,2,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,6,,,,,
MV,pitfall,clothianidin,5,2,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,4,,,,,
MV,pitfall,clothianidin,5,2,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,7,,,,,
MV,pitfall,clothianidin,1,3,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,9,,,,,
MV,pitfall,clothianidin,1,3,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,5,,,,,
MV,pitfall,clothianidin,1,3,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,5,,,,,
MV,pitfall,clothianidin,2,3,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,7,,,,,
MV,pitfall,clothianidin,2,3,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,4,,,,,
MV,pitfall,clothianidin,2,3,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,7,,,,,
MV,pitfall,clothianidin,3,3,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,8,,,,,
MV,pitfall,clothianidin,3,3,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,5,,,,,
MV,pitfall,clothianidin,3,3,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,6,,,,,
MV,pitfall,clothianidin,4,3,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,6,,,,,
MV,pitfall,clothianidin,4,3,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,7,,,,,
MV,pitfall,clothianidin,4,3,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,4,,,,,
MV,pitfall,clothianidin,5,3,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,5,,,,,
MV,pitfall,clothianidin,5,3,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,5,,,,,
MV,pitfall,clothianidin,5,3,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,9,,,,,
MV,pitfall,clothianidin,1,4,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,8,,,,,
MV,pitfall,clothianidin,1,4,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,2,,,,,
MV,pitfall,clothianidin,1,4,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,4,,,,,
MV,pitfall,clothianidin,2,4,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,3,,,,,
MV,pitfall,clothianidin,2,4,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,7,,,,,
MV,pitfall,clothianidin,2,4,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,7,,,,,
MV,pitfall,clothianidin,3,4,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,5,,,,,
MV,pitfall,clothianidin,3,4,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,4,,,,,
MV,pitfall,clothianidin,3,4,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,4,,,,,
MV,pitfall,clothianidin,4,4,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,5,,,,,
MV,pitfall,clothianidin,4,4,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,6,,,,,
MV,pitfall,clothianidin,4,4,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,4,,,,,
MV,pitfall,clothianidin,5,4,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,8,,,,,
MV,pitfall,clothianidin,5,4,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,4,,,,,
MV,pitfall,clothianidin,5,4,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,6,,,,,
MV,pitfall,clothianidin,1,5,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,7,,,,,
MV,pitfall,clothianidin,1,5,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,5,,,,,
MV,pitfall,clothianidin,1,5,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,9,,,,,
MV,pitfall,clothianidin,2,5,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,7,,,,,
MV,pitfall,clothianidin,2,5,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,8,,,,,
MV,pitfall,clothianidin,2,5,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,9,,,,,
MV,pitfall,clothianidin,3,5,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,7,,,,,
MV,pitfall,clothianidin,3,5,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,7,,,,,
MV,pitfall,clothianidin,3,5,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,5,,,,,
MV,pitfall,clothianidin,4,5,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,5,,,,,
MV,pitfall,clothianidin,4,5,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,11,,,,,
MV,pitfall,clothianidin,4,5,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,3,,,,,
MV,pitfall,clothianidin,5,5,2023,5.7.2023,5.14.2023,7,3,araneae,silly_spider,3,7,,,,,
MV,pitfall,clothianidin,5,5,2023,5.7.2023,5.14.2023,7,3,coleoptera,beautiful_beetle,2,10,,,,,
MV,pitfall,clothianidin,5,5,2023,5.7.2023,5.14.2023,7,3,coleoptera,bashful_beetle,1,6,,,,,
TT,pitfall,clothianidin,1,1,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,9,,,,,
TT,pitfall,clothianidin,1,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,7,,,,,
TT,pitfall,clothianidin,1,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,5,,,,,
TT,pitfall,clothianidin,2,1,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,7,,,,,
TT,pitfall,clothianidin,2,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,6,,,,,
TT,pitfall,clothianidin,2,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,9,,,,,
TT,pitfall,clothianidin,3,1,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,9,,,,,
TT,pitfall,clothianidin,3,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,6,,,,,
TT,pitfall,clothianidin,3,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,8,,,,,
TT,pitfall,clothianidin,4,1,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,11,,,,,
TT,pitfall,clothianidin,4,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,6,,,,,
TT,pitfall,clothianidin,4,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,5,,,,,
TT,pitfall,clothianidin,5,1,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,7,,,,,
TT,pitfall,clothianidin,5,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,11,,,,,
TT,pitfall,clothianidin,5,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,7,,,,,
TT,pitfall,clothianidin,1,2,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,9,,,,,
TT,pitfall,clothianidin,1,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,7,,,,,
TT,pitfall,clothianidin,1,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,10,,,,,
TT,pitfall,clothianidin,2,2,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,7,,,,,
TT,pitfall,clothianidin,2,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,9,,,,,
TT,pitfall,clothianidin,2,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,11,,,,,
TT,pitfall,clothianidin,3,2,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,9,,,,,
TT,pitfall,clothianidin,3,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,9,,,,,
TT,pitfall,clothianidin,3,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,8,,,,,
TT,pitfall,clothianidin,4,2,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,8,,,,,
TT,pitfall,clothianidin,4,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,9,,,,,
TT,pitfall,clothianidin,4,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,11,,,,,
TT,pitfall,clothianidin,5,2,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,7,,,,,
TT,pitfall,clothianidin,5,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,9,,,,,
TT,pitfall,clothianidin,5,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,8,,,,,
TT,pitfall,clothianidin,1,3,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,5,,,,,
TT,pitfall,clothianidin,1,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,6,,,,,
TT,pitfall,clothianidin,1,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,8,,,,,
TT,pitfall,clothianidin,2,3,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,8,,,,,
TT,pitfall,clothianidin,2,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,6,,,,,
TT,pitfall,clothianidin,2,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,8,,,,,
TT,pitfall,clothianidin,3,3,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,8,,,,,
TT,pitfall,clothianidin,3,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,10,,,,,
TT,pitfall,clothianidin,3,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,8,,,,,
TT,pitfall,clothianidin,4,3,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,11,,,,,
TT,pitfall,clothianidin,4,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,7,,,,,
TT,pitfall,clothianidin,4,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,6,,,,,
TT,pitfall,clothianidin,5,3,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,9,,,,,
TT,pitfall,clothianidin,5,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,11,,,,,
TT,pitfall,clothianidin,5,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,7,,,,,
TT,pitfall,clothianidin,1,4,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,8,,,,,
TT,pitfall,clothianidin,1,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,6,,,,,
TT,pitfall,clothianidin,1,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,8,,,,,
TT,pitfall,clothianidin,2,4,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,7,,,,,
TT,pitfall,clothianidin,2,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,7,,,,,
TT,pitfall,clothianidin,2,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,9,,,,,
TT,pitfall,clothianidin,3,4,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,8,,,,,
TT,pitfall,clothianidin,3,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,6,,,,,
TT,pitfall,clothianidin,3,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,5,,,,,
TT,pitfall,clothianidin,4,4,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,9,,,,,
TT,pitfall,clothianidin,4,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,7,,,,,
TT,pitfall,clothianidin,4,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,8,,,,,
TT,pitfall,clothianidin,5,4,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,6,,,,,
TT,pitfall,clothianidin,5,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,7,,,,,
TT,pitfall,clothianidin,5,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,8,,,,,
TT,pitfall,clothianidin,1,5,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,9,,,,,
TT,pitfall,clothianidin,1,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,7,,,,,
TT,pitfall,clothianidin,1,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,8,,,,,
TT,pitfall,clothianidin,2,5,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,7,,,,,
TT,pitfall,clothianidin,2,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,8,,,,,
TT,pitfall,clothianidin,2,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,5,,,,,
TT,pitfall,clothianidin,3,5,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,10,,,,,
TT,pitfall,clothianidin,3,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,6,,,,,
TT,pitfall,clothianidin,3,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,6,,,,,
TT,pitfall,clothianidin,4,5,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,7,,,,,
TT,pitfall,clothianidin,4,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,7,,,,,
TT,pitfall,clothianidin,4,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,8,,,,,
TT,pitfall,clothianidin,5,5,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,8,,,,,
TT,pitfall,clothianidin,5,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,8,,,,,
TT,pitfall,clothianidin,5,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,8,,,,,
MV,pitfall,clothianidin,1,1,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,10,,,,,
MV,pitfall,clothianidin,1,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,7,,,,,
MV,pitfall,clothianidin,1,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,7,,,,,
MV,pitfall,clothianidin,2,1,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,9,,,,,
MV,pitfall,clothianidin,2,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,8,,,,,
MV,pitfall,clothianidin,2,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,7,,,,,
MV,pitfall,clothianidin,3,1,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,7,,,,,
MV,pitfall,clothianidin,3,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,10,,,,,
MV,pitfall,clothianidin,3,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,8,,,,,
MV,pitfall,clothianidin,4,1,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,8,,,,,
MV,pitfall,clothianidin,4,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,8,,,,,
MV,pitfall,clothianidin,4,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,8,,,,,
MV,pitfall,clothianidin,5,1,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,9,,,,,
MV,pitfall,clothianidin,5,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,8,,,,,
MV,pitfall,clothianidin,5,1,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,7,,,,,
MV,pitfall,clothianidin,1,2,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,6,,,,,
MV,pitfall,clothianidin,1,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,11,,,,,
MV,pitfall,clothianidin,1,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,9,,,,,
MV,pitfall,clothianidin,2,2,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,7,,,,,
MV,pitfall,clothianidin,2,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,8,,,,,
MV,pitfall,clothianidin,2,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,6,,,,,
MV,pitfall,clothianidin,3,2,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,8,,,,,
MV,pitfall,clothianidin,3,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,7,,,,,
MV,pitfall,clothianidin,3,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,7,,,,,
MV,pitfall,clothianidin,4,2,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,7,,,,,
MV,pitfall,clothianidin,4,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,7,,,,,
MV,pitfall,clothianidin,4,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,7,,,,,
MV,pitfall,clothianidin,5,2,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,7,,,,,
MV,pitfall,clothianidin,5,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,10,,,,,
MV,pitfall,clothianidin,5,2,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,6,,,,,
MV,pitfall,clothianidin,1,3,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,11,,,,,
MV,pitfall,clothianidin,1,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,5,,,,,
MV,pitfall,clothianidin,1,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,7,,,,,
MV,pitfall,clothianidin,2,3,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,7,,,,,
MV,pitfall,clothianidin,2,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,9,,,,,
MV,pitfall,clothianidin,2,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,7,,,,,
MV,pitfall,clothianidin,3,3,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,7,,,,,
MV,pitfall,clothianidin,3,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,4,,,,,
MV,pitfall,clothianidin,3,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,8,,,,,
MV,pitfall,clothianidin,4,3,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,6,,,,,
MV,pitfall,clothianidin,4,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,8,,,,,
MV,pitfall,clothianidin,4,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,9,,,,,
MV,pitfall,clothianidin,5,3,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,5,,,,,
MV,pitfall,clothianidin,5,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,8,,,,,
MV,pitfall,clothianidin,5,3,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,8,,,,,
MV,pitfall,clothianidin,1,4,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,8,,,,,
MV,pitfall,clothianidin,1,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,7,,,,,
MV,pitfall,clothianidin,1,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,9,,,,,
MV,pitfall,clothianidin,2,4,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,9,,,,,
MV,pitfall,clothianidin,2,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,9,,,,,
MV,pitfall,clothianidin,2,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,7,,,,,
MV,pitfall,clothianidin,3,4,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,9,,,,,
MV,pitfall,clothianidin,3,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,9,,,,,
MV,pitfall,clothianidin,3,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,7,,,,,
MV,pitfall,clothianidin,4,4,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,9,,,,,
MV,pitfall,clothianidin,4,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,6,,,,,
MV,pitfall,clothianidin,4,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,7,,,,,
MV,pitfall,clothianidin,5,4,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,6,,,,,
MV,pitfall,clothianidin,5,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,7,,,,,
MV,pitfall,clothianidin,5,4,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,7,,,,,
MV,pitfall,clothianidin,1,5,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,11,,,,,
MV,pitfall,clothianidin,1,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,6,,,,,
MV,pitfall,clothianidin,1,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,7,,,,,
MV,pitfall,clothianidin,2,5,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,7,,,,,
MV,pitfall,clothianidin,2,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,6,,,,,
MV,pitfall,clothianidin,2,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,5,,,,,
MV,pitfall,clothianidin,3,5,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,6,,,,,
MV,pitfall,clothianidin,3,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,7,,,,,
MV,pitfall,clothianidin,3,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,11,,,,,
MV,pitfall,clothianidin,4,5,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,7,,,,,
MV,pitfall,clothianidin,4,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,9,,,,,
MV,pitfall,clothianidin,4,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,bashful_beetle,1,7,,,,,
MV,pitfall,clothianidin,5,5,2023,5.7.2023,5.14.2023,7,4,araneae,silly_spider,3,7,,,,,
MV,pitfall,clothianidin,5,5,2023,5.7.2023,5.14.2023,7,4,coleoptera,beautiful_beetle,2,9,,,,,
